Rowid,Timestamp,Vehicle_num,Vehicle_type,Num_of_axles,Tollplaza_id,Tollplaza_code,Payment_type_code,Vehicle_Code
2989.0,Wed Aug  4 15:46:50 2021,8118452,TRUCK,4,4827.0,PC7D68CD9,PTE,VC965
2990.0,Mon Aug  9 23:04:04 2021,5740854,CAR,2,4666.0,PCE8CBA37,PTE,VCB43
2991.0,Thu Aug  5 19:10:07 2021,908982,CAR,2,4692.0,PC1CDFCF6,PTC,VC965
2992.0,Sat Jul 31 08:03:07 2021,1616597,TRUCK,4,4501.0,PC5D41947,PTP,VC965
2993.0,Thu Aug  5 02:54:05 2021,671310,CAR,2,4930.0,PC22F748B,PTP,VCB43
2994.0,Wed Aug 11 07:50:03 2021,1225326,TRUCK,4,4778.0,PCCCADDBD,PTE,VC965
2995.0,Wed Aug  4 03:56:22 2021,7807921,VAN,2,4672.0,PC03AE86F,PTP,VCB43
2996.0,Sun Aug  8 05:33:45 2021,7259326,CAR,2,4097.0,PCB1B5BEC,PTC,VCD2F
2997.0,Thu Jul 29 11:41:52 2021,7802776,CAR,2,4033.0,PC783B5FC,PTP,VC965
2998.0,Thu Aug  5 12:55:54 2021,6603295,TRUCK,4,4519.0,PC92A6471,PTP,VC965
2999.0,Thu Aug 12 22:52:02 2021,9926082,CAR,2,4790.0,PC2387B02,PTC,VCB43
3000.0,Fri Aug 13 00:52:39 2021,7933728,CAR,2,4390.0,PC983A913,PTC,VC965
3001.0,Sat Aug  7 00:12:41 2021,9029580,CAR,2,4107.0,PC7607A5D,PTC,VC965
3002.0,Tue Aug 10 01:41:37 2021,295539,CAR,2,4482.0,PCB6A16D7,PTP,VC965
3003.0,Thu Aug 12 10:08:40 2021,480396,CAR,2,4811.0,PCBF83C7A,PTC,VC965
3004.0,Wed Aug  4 12:06:45 2021,5857166,CAR,2,4580.0,PC48664B7,PTC,VC965
3005.0,Sun Aug  1 02:06:01 2021,3116688,TRUCK,4,4729.0,PC5170BF4,PTC,VC965
3006.0,Sat Aug 21 19:49:06 2021,8403299,CAR,2,4256.0,PC9DD0BBD,PTP,VCB43
3007.0,Fri Jul 30 22:45:53 2021,7621099,CAR,2,4204.0,PC5881E06,PTE,VC965
3008.0,Fri Aug  6 23:39:35 2021,4856438,VAN,2,4713.0,PCD4A1214,PTE,VC965
3009.0,Fri Aug 20 10:33:23 2021,2468442,CAR,2,4120.0,PC6700C62,PTE,VCD2F
3010.0,Sun Aug 15 14:27:05 2021,5027932,CAR,2,4076.0,PC47B8825,PTC,VC965
3011.0,Sat Aug  7 15:26:19 2021,216964,VAN,2,4620.0,PC43973F9,PTP,VC965
3012.0,Thu Aug  5 10:50:44 2021,935411,VAN,2,4829.0,PCEC030F2,PTP,VCD2F
3013.0,Fri Aug  6 23:56:02 2021,2463408,CAR,2,4865.0,PCCACA741,PTE,VCD2F
3014.0,Sun Aug  8 01:44:42 2021,5366494,CAR,2,4686.0,PCD6E5E77,PTP,VC965
3015.0,Sat Aug 14 14:04:06 2021,4289120,TRUCK,4,4448.0,PC19F3DBB,PTP,VC965
3016.0,Mon Aug 16 13:16:46 2021,6163135,VAN,2,4484.0,PCEF56843,PTP,VCB43
3017.0,Sun Aug 15 17:56:26 2021,334540,TRUCK,4,4565.0,PC388BB83,PTE,VCD2F
3018.0,Wed Aug  4 21:24:33 2021,1645675,TRUCK,4,4530.0,PCA33A9A8,PTC,VCB43
3019.0,Sun Aug 22 11:24:47 2021,6448838,CAR,2,4386.0,PC948D5B2,PTP,VCB43
3020.0,Wed Aug  4 21:11:40 2021,4448071,CAR,2,4085.0,PC6150735,PTE,VC965
3021.0,Sun Aug 15 03:20:08 2021,3949985,TRUCK,4,4828.0,PCF712D1A,PTP,VC965
3022.0,Sun Aug  1 17:48:12 2021,6505241,TRUCK,4,4912.0,PC526B1EC,PTE,VCB43
3023.0,Fri Aug 20 18:02:36 2021,7654878,TRUCK,4,4630.0,PCA26D872,PTE,VCB43
3024.0,Thu Jul 29 14:36:31 2021,5072147,TRUCK,4,4531.0,PC857F4A0,PTP,VCB43
3025.0,Wed Aug 11 19:16:25 2021,7737222,VAN,2,4343.0,PC0F6325D,PTE,VCB43
3026.0,Tue Aug 17 12:33:12 2021,5361438,VAN,2,4084.0,PC71D433F,PTC,VCD2F
3027.0,Thu Aug 19 08:01:19 2021,7624778,CAR,2,4618.0,PC8F4AF85,PTE,VCD2F
3028.0,Sat Jul 31 04:19:51 2021,8032554,TRUCK,4,4234.0,PC5EBC1E1,PTE,VC965
3029.0,Sat Aug 21 06:06:50 2021,3631537,CAR,2,4025.0,PC5ABB8E4,PTP,VCB43
3030.0,Sat Aug  7 23:34:08 2021,6574052,CAR,2,4681.0,PCBEB4D23,PTE,VC965
3031.0,Tue Aug  3 04:15:20 2021,6596226,TRUCK,4,4141.0,PC13CB69B,PTC,VC965
3032.0,Mon Aug  2 00:59:37 2021,318095,VAN,2,4144.0,PCAC7E4C1,PTE,VCB43
3033.0,Sun Aug 15 11:19:30 2021,4308097,CAR,2,4103.0,PC2B868A9,PTC,VCD2F
3034.0,Wed Aug 18 05:31:20 2021,5461764,CAR,2,4456.0,PC8DFF744,PTC,VC965
3035.0,Sat Aug 21 02:00:12 2021,2312712,CAR,2,4753.0,PC6AA246E,PTP,VC965
3036.0,Thu Aug 19 09:59:57 2021,2785288,CAR,2,4858.0,PC94DC1E6,PTE,VC965
3037.0,Sat Aug 21 04:11:03 2021,8407578,CAR,2,4641.0,PCAA9F518,PTE,VC965
3038.0,Sat Aug  7 19:06:47 2021,9414721,CAR,2,4297.0,PCDE89544,PTC,VC965
3039.0,Tue Aug 17 13:50:30 2021,6033424,TRUCK,4,4474.0,PCFEAE55E,PTP,VC965
3040.0,Sun Aug 22 15:22:15 2021,8818274,TRUCK,4,4963.0,PC704EF75,PTC,VCB43
3041.0,Wed Aug 11 17:53:15 2021,7768864,CAR,2,4337.0,PCCF6A454,PTP,VCB43
3042.0,Thu Aug  5 12:52:06 2021,9385039,CAR,2,4440.0,PCBE1B45D,PTC,VC965
3043.0,Fri Aug 13 11:58:09 2021,9968412,CAR,2,4195.0,PC308070B,PTC,VC965
3044.0,Wed Aug  4 08:25:20 2021,4924971,CAR,2,4005.0,PCB3DF742,PTC,VC965
3045.0,Tue Aug 17 18:47:08 2021,6109450,VAN,2,4704.0,PC47FBB07,PTC,VC965
3046.0,Sat Aug 21 11:37:43 2021,6359578,CAR,2,5004.0,PC2111CF9,PTE,VCD2F
3047.0,Sun Aug 15 01:47:21 2021,3516169,CAR,2,4578.0,PC90D44D0,PTC,VC965
3048.0,Mon Aug 16 22:52:18 2021,6775371,CAR,2,4560.0,PC5030572,PTC,VC965
3049.0,Sat Jul 31 11:11:27 2021,6027952,CAR,2,4226.0,PCDC5C9E2,PTP,VC965
3050.0,Mon Aug 16 05:59:36 2021,7434849,CAR,2,4968.0,PC251D4C1,PTC,VC965
3051.0,Sun Aug  1 22:16:49 2021,3078381,CAR,2,4111.0,PC07F012A,PTE,VC965
3052.0,Tue Aug  3 06:15:18 2021,999203,VAN,2,4101.0,PCCC8F243,PTC,VC965
3053.0,Thu Aug 12 13:21:22 2021,5619071,CAR,2,4303.0,PC2E2E0C0,PTC,VCD2F
3054.0,Sat Aug 21 06:26:13 2021,495039,CAR,2,4679.0,PC88494D0,PTE,VC965
3055.0,Tue Aug 10 22:24:18 2021,2050637,CAR,2,4802.0,PCBDD55F1,PTE,VC965
3056.0,Thu Aug 12 13:34:35 2021,4263435,CAR,2,4546.0,PCEF3EBBC,PTE,VC965
3057.0,Tue Aug  3 09:37:51 2021,5464338,CAR,2,4514.0,PC374C341,PTP,VC965
3058.0,Thu Aug 19 14:50:22 2021,4232451,VAN,2,4789.0,PCBE8B2AB,PTP,VC965
3059.0,Thu Aug 19 22:26:30 2021,7216285,VAN,2,4829.0,PCEC030F2,PTP,VCD2F
3060.0,Fri Aug 20 10:18:58 2021,8531251,CAR,2,4484.0,PCEF56843,PTC,VCD2F
3061.0,Thu Aug  5 20:56:40 2021,2499797,CAR,2,4143.0,PC5F47DCF,PTC,VC965
3062.0,Fri Aug  6 18:22:58 2021,7581059,CAR,2,4410.0,PC6EFC03B,PTE,VC965
3063.0,Sat Aug  7 09:42:41 2021,4709315,TRUCK,4,4013.0,PCE5BA2CE,PTP,VC965
3064.0,Wed Aug  4 01:18:11 2021,2934889,CAR,2,4869.0,PCF775FA6,PTC,VCB43
3065.0,Sat Aug 21 13:20:20 2021,3199953,CAR,2,4815.0,PC19C02F1,PTP,VC965
3066.0,Tue Aug  3 18:23:50 2021,9787963,TRUCK,4,4078.0,PC8473A64,PTC,VC965
3067.0,Thu Aug 12 13:17:52 2021,3757104,CAR,2,4813.0,PCACF7982,PTP,VCB43
3068.0,Mon Aug 16 09:28:47 2021,7672316,CAR,2,4208.0,PC1E49F6B,PTC,VC965
3069.0,Thu Aug 19 02:08:49 2021,8103565,VAN,2,4135.0,PCC943ECD,PTE,VC965
3070.0,Fri Aug 13 13:38:30 2021,3883896,TRUCK,4,4725.0,PCB905D54,PTE,VCD2F
3071.0,Sun Aug 15 02:16:01 2021,7508791,TRUCK,4,4556.0,PC18C31F6,PTE,VCB43
3072.0,Tue Aug 17 11:28:30 2021,7510715,TRUCK,4,4800.0,PCA4DF48A,PTP,VCB43
3073.0,Sat Aug  7 05:14:58 2021,9033437,CAR,2,4562.0,PC4C95CA2,PTE,VCB43
3074.0,Sat Jul 31 10:04:45 2021,1772699,TRUCK,4,4781.0,PC0D83A1E,PTP,VC965
3075.0,Wed Aug 18 12:26:21 2021,3219221,TRUCK,4,4318.0,PCAD89FE3,PTE,VCB43
3076.0,Sun Aug  1 01:31:20 2021,2135279,TRUCK,4,4846.0,PCBABD060,PTC,VCB43
3077.0,Wed Aug 18 21:15:06 2021,5196650,CAR,2,4849.0,PCF764517,PTE,VCB43
3078.0,Tue Aug 10 23:35:16 2021,6079717,CAR,2,4409.0,PC44E2F09,PTP,VC965
3079.0,Fri Aug 20 18:32:19 2021,7545484,CAR,2,4740.0,PC04EDDB4,PTC,VC965
3080.0,Mon Aug  9 22:19:30 2021,457434,CAR,2,4089.0,PC3CCA187,PTC,VC965
3081.0,Sun Aug  1 15:41:47 2021,7725449,VAN,2,4300.0,PC666483B,PTP,VC965
3082.0,Sat Aug 21 14:20:24 2021,6479022,CAR,2,4953.0,PC1E2B07E,PTC,VCD2F
3083.0,Tue Aug  3 18:07:48 2021,1837708,VAN,2,4037.0,PC0A50259,PTE,VC965
3084.0,Wed Aug 11 01:13:40 2021,7934288,VAN,2,4336.0,PCD30AB50,PTP,VCD2F
3085.0,Wed Aug  4 22:31:02 2021,9305794,CAR,2,4750.0,PCD987A9D,PTP,VCD2F
3086.0,Thu Aug 19 08:14:48 2021,7833901,CAR,2,4171.0,PC36C9AE8,PTP,VC965
3087.0,Sat Aug  7 09:18:30 2021,9881360,CAR,2,4088.0,PC14008D5,PTC,VC965
3088.0,Sat Aug 14 02:52:08 2021,7903911,VAN,2,4538.0,PCDE5402C,PTC,VC965
3089.0,Sat Aug  7 09:15:23 2021,4567158,CAR,2,4577.0,PC8FE0901,PTP,VCD2F
3090.0,Thu Aug 12 08:00:25 2021,9360204,VAN,2,4211.0,PC0AB9251,PTE,VC965
3091.0,Thu Aug 12 02:57:59 2021,6154918,CAR,2,4658.0,PC1A58039,PTP,VCD2F
3092.0,Sat Aug  7 18:34:17 2021,9101905,CAR,2,4064.0,PC0B32B5B,PTC,VC965
3093.0,Sun Aug  1 19:55:21 2021,8997094,TRUCK,4,4537.0,PC10C700F,PTE,VC965
3094.0,Sun Aug 22 01:37:49 2021,5710731,CAR,2,4850.0,PC4061987,PTP,VCB43
3095.0,Thu Aug 12 21:43:25 2021,9164359,VAN,2,4559.0,PC93AAEC9,PTP,VC965
3096.0,Fri Aug 13 04:44:19 2021,1801431,CAR,2,4581.0,PCC347465,PTE,VCD2F
3097.0,Sun Aug 15 04:50:44 2021,1044809,CAR,2,4886.0,PC4D892D7,PTC,VC965
3098.0,Wed Aug 18 14:22:48 2021,8248291,TRUCK,4,4423.0,PCF9F4940,PTC,VC965
3099.0,Fri Aug  6 23:57:48 2021,7637098,CAR,2,4311.0,PC7F02ED3,PTP,VCB43
3100.0,Sun Aug 15 22:09:27 2021,19393,TRUCK,4,4622.0,PCF31BD97,PTC,VC965
3101.0,Mon Aug  2 08:58:11 2021,518470,CAR,2,4854.0,PCB6F1968,PTC,VCB43
3102.0,Fri Aug  6 18:34:33 2021,7353243,TRUCK,4,4240.0,PC72FE04B,PTC,VC965
3103.0,Sun Aug 22 00:18:55 2021,8029245,CAR,2,4035.0,PC1B1D964,PTP,VCB43
3104.0,Tue Aug  3 04:33:31 2021,5531082,TRUCK,4,4774.0,PCEBE834B,PTC,VC965
3105.0,Sun Aug  8 15:42:02 2021,2966322,CAR,2,4490.0,PC89C1789,PTP,VCB43
3106.0,Fri Jul 30 08:15:27 2021,1559026,TRUCK,4,4715.0,PCFA0E4C0,PTC,VC965
3107.0,Fri Jul 30 22:51:42 2021,1447610,CAR,2,4968.0,PC251D4C1,PTC,VCB43
3108.0,Fri Aug  6 00:46:18 2021,5027752,CAR,2,4621.0,PC9FB4E82,PTE,VC965
3109.0,Sun Aug  1 23:16:34 2021,8436044,TRUCK,4,4907.0,PCCEEF65A,PTC,VC965
3110.0,Fri Aug  6 03:06:37 2021,4514250,TRUCK,4,4477.0,PCA857A23,PTE,VCB43
3111.0,Sat Aug 21 05:42:25 2021,2528514,TRUCK,4,4069.0,PCC48608C,PTP,VCB43
3112.0,Wed Aug 18 22:38:31 2021,794611,CAR,2,4044.0,PC3546931,PTC,VCB43
3113.0,Wed Aug 11 08:06:58 2021,73706,CAR,2,4566.0,PC637A425,PTE,VC965
3114.0,Fri Aug 13 09:10:09 2021,3076322,CAR,2,4107.0,PC7607A5D,PTE,VC965
3115.0,Fri Aug 20 21:14:02 2021,2969173,VAN,2,4176.0,PC11E9595,PTC,VC965
3116.0,Wed Aug 11 02:50:47 2021,6102581,CAR,2,4497.0,PC76FDDEA,PTP,VCD2F
3117.0,Sun Aug  8 17:03:35 2021,8344068,CAR,2,4668.0,PCBB055C6,PTC,VC965
3118.0,Mon Aug 16 02:19:25 2021,4590356,CAR,2,4664.0,PC52D063A,PTP,VC965
3119.0,Sat Aug 21 12:28:14 2021,6702632,CAR,2,4328.0,PC3777B8E,PTC,VC965
3120.0,Sat Aug  7 04:47:51 2021,3184313,CAR,2,4778.0,PCCCADDBD,PTE,VC965
3121.0,Mon Aug 16 20:06:03 2021,951197,TRUCK,4,4368.0,PC909A324,PTE,VC965
3122.0,Fri Aug 20 14:43:13 2021,8219853,TRUCK,4,4108.0,PC7C55512,PTC,VCB43
3123.0,Mon Aug  9 15:45:38 2021,8944617,VAN,2,4419.0,PC99BB7A3,PTP,VCB43
3124.0,Thu Aug 12 05:22:18 2021,8329543,CAR,2,4160.0,PC6DC0ACF,PTP,VCD2F
3125.0,Sun Aug  8 15:04:31 2021,2442832,CAR,2,4684.0,PCA76178F,PTP,VC965
3126.0,Sat Aug  7 21:55:16 2021,7383068,CAR,2,4045.0,PCE952492,PTP,VC965
3127.0,Sat Aug 21 12:22:18 2021,2409400,CAR,2,4481.0,PC30AAE76,PTP,VC965
3128.0,Thu Aug 19 18:00:02 2021,1181842,CAR,2,4144.0,PCAC7E4C1,PTE,VC965
3129.0,Tue Aug 10 19:58:22 2021,7023411,TRUCK,4,4409.0,PC44E2F09,PTE,VC965
3130.0,Tue Aug  3 19:12:19 2021,8057643,TRUCK,4,4073.0,PCA3797CA,PTE,VCB43
3131.0,Tue Aug  3 17:16:41 2021,8479441,CAR,2,4154.0,PC2C2EF9E,PTC,VCB43
3132.0,Fri Aug 13 12:42:04 2021,519983,TRUCK,4,4252.0,PCA32686D,PTP,VC965
3133.0,Fri Aug 13 11:35:57 2021,5965028,CAR,2,4967.0,PC2AFCB31,PTC,VCB43
3134.0,Mon Aug 16 01:03:52 2021,3709155,VAN,2,4059.0,PC06E8A1C,PTC,VC965
3135.0,Tue Aug 17 04:27:51 2021,1515207,CAR,2,4779.0,PCC8FE9C6,PTC,VCD2F
3136.0,Tue Aug 17 08:02:11 2021,2357578,TRUCK,4,4660.0,PCB86D2E1,PTC,VC965
3137.0,Fri Aug 13 05:14:48 2021,3944350,TRUCK,4,4204.0,PC5881E06,PTE,VCB43
3138.0,Thu Aug 12 13:25:54 2021,7142607,CAR,2,4327.0,PC16F59EC,PTE,VCB43
3139.0,Sat Aug 21 13:43:15 2021,9501854,TRUCK,4,4796.0,PCEBEEE05,PTE,VC965
3140.0,Fri Aug 13 17:59:53 2021,3339331,TRUCK,4,4471.0,PC7E4F42A,PTE,VCB43
3141.0,Thu Aug 12 20:49:02 2021,7331095,CAR,2,4820.0,PCC30C735,PTP,VCB43
3142.0,Tue Aug 10 12:46:39 2021,6882552,TRUCK,4,4733.0,PC797AEBF,PTE,VC965
3143.0,Sat Aug 14 18:03:58 2021,1261016,TRUCK,4,4914.0,PC2F353E1,PTE,VCB43
3144.0,Fri Aug 20 03:59:59 2021,803464,CAR,2,4530.0,PCA33A9A8,PTC,VCB43
3145.0,Wed Aug 18 06:12:59 2021,4403090,CAR,2,4570.0,PCAE45EC0,PTE,VC965
3146.0,Fri Jul 30 06:50:13 2021,9007349,CAR,2,4418.0,PCF6EECB2,PTC,VC965
3147.0,Fri Aug 13 04:12:39 2021,439195,CAR,2,4000.0,PC69C7DF3,PTP,VC965
3148.0,Sat Aug  7 13:17:34 2021,7893073,CAR,2,4597.0,PCBDB8BB6,PTP,VC965
3149.0,Thu Aug 12 05:21:59 2021,3100934,CAR,2,4602.0,PC0D3474E,PTP,VC965
3150.0,Mon Aug  9 22:50:50 2021,1978119,CAR,2,4222.0,PC15EC378,PTE,VC965
3151.0,Sun Aug  8 10:18:13 2021,5761399,CAR,2,4781.0,PC0D83A1E,PTP,VC965
3152.0,Mon Aug  9 02:56:48 2021,3556508,TRUCK,4,4326.0,PC356AE8F,PTE,VC965
3153.0,Wed Aug  4 21:45:04 2021,7637207,CAR,2,4021.0,PC851E565,PTC,VCB43
3154.0,Thu Aug 12 03:28:48 2021,1408233,TRUCK,4,4882.0,PC8616CD8,PTE,VC965
3155.0,Wed Aug  4 05:49:17 2021,4143385,CAR,2,4035.0,PC1B1D964,PTC,VCB43
3156.0,Thu Aug  5 10:42:26 2021,3790964,TRUCK,4,4753.0,PC6AA246E,PTC,VC965
3157.0,Mon Aug  9 20:11:18 2021,8597890,CAR,2,4954.0,PCA276EBB,PTE,VCB43
3158.0,Sun Aug  1 12:06:18 2021,7633856,CAR,2,4695.0,PC4A5D62F,PTE,VC965
3159.0,Sat Aug 14 23:31:25 2021,122217,CAR,2,4627.0,PCA965149,PTE,VC965
3160.0,Fri Aug  6 20:41:24 2021,8416078,CAR,2,4920.0,PC42A3AB0,PTC,VC965
3161.0,Sat Aug 21 18:31:54 2021,9582400,TRUCK,4,4204.0,PC5881E06,PTP,VC965
3162.0,Sat Jul 31 04:26:51 2021,1991644,CAR,2,4838.0,PCEECD973,PTE,VCB43
3163.0,Sat Aug  7 14:30:39 2021,5535407,CAR,2,4528.0,PC1269226,PTP,VC965
3164.0,Sat Aug 21 21:27:07 2021,9214120,TRUCK,4,4540.0,PC5CAF0A7,PTP,VC965
3165.0,Fri Aug 20 05:01:30 2021,3228593,CAR,2,4327.0,PC16F59EC,PTE,VCB43
3166.0,Thu Aug 12 12:55:05 2021,4030362,CAR,2,4915.0,PC86B0D7B,PTC,VC965
3167.0,Thu Aug 19 04:56:07 2021,4332825,VAN,2,4252.0,PCA32686D,PTP,VC965
3168.0,Thu Aug 19 19:42:57 2021,4478049,CAR,2,4421.0,PCED2DB6F,PTE,VCD2F
3169.0,Wed Aug  4 18:58:49 2021,7683166,CAR,2,4988.0,PC46BE0B2,PTE,VC965
3170.0,Fri Aug 20 16:06:52 2021,9035191,TRUCK,4,4660.0,PCB86D2E1,PTC,VC965
3171.0,Fri Aug 13 01:55:54 2021,4415551,CAR,2,4024.0,PC91E3A87,PTC,VCB43
3172.0,Sun Aug  8 22:51:46 2021,7797672,TRUCK,4,4798.0,PC17F8052,PTE,VC965
3173.0,Thu Jul 29 17:44:23 2021,2421924,CAR,2,4654.0,PCBA5D8AB,PTP,VCB43
3174.0,Mon Aug  2 20:06:49 2021,5557461,TRUCK,4,4231.0,PC016D687,PTC,VC965
3175.0,Tue Aug 17 22:18:17 2021,2135787,CAR,2,4905.0,PCE1EA438,PTE,VCB43
3176.0,Fri Aug  6 02:23:21 2021,4069553,TRUCK,4,4162.0,PC51A39A7,PTP,VC965
3177.0,Fri Aug 13 20:09:28 2021,2286621,VAN,2,4892.0,PC7AA5B2F,PTC,VCB43
3178.0,Tue Aug 17 06:54:24 2021,2881592,CAR,2,4755.0,PC628DCED,PTC,VCD2F
3179.0,Mon Aug  9 03:51:13 2021,9474831,CAR,2,4005.0,PCB3DF742,PTP,VC965
3180.0,Thu Aug 12 13:34:57 2021,305540,CAR,2,4926.0,PCCBCFEDE,PTE,VC965
3181.0,Wed Aug 18 08:31:42 2021,9394144,CAR,2,4018.0,PCCB2657A,PTE,VC965
3182.0,Thu Jul 29 16:14:54 2021,694045,TRUCK,4,4411.0,PC3AA93E6,PTC,VC965
3183.0,Fri Aug 13 12:52:30 2021,3586328,CAR,2,4297.0,PCDE89544,PTE,VCB43
3184.0,Thu Jul 29 15:03:03 2021,6793745,CAR,2,4061.0,PC3A63A79,PTE,VC965
3185.0,Wed Aug 11 18:38:58 2021,9492022,CAR,2,4490.0,PC89C1789,PTE,VC965
3186.0,Sat Jul 31 06:06:36 2021,3918499,CAR,2,4431.0,PC3A23C14,PTC,VC965
3187.0,Mon Aug 16 22:37:41 2021,1327402,CAR,2,4582.0,PC98750ED,PTP,VC965
3188.0,Wed Aug  4 16:56:03 2021,8201680,CAR,2,4161.0,PCF8F6133,PTC,VC965
3189.0,Mon Aug  9 09:25:39 2021,7410856,CAR,2,4104.0,PC0A63844,PTP,VC965
3190.0,Fri Aug 20 23:02:03 2021,7838417,CAR,2,4624.0,PCDF73A3C,PTP,VC965
3191.0,Tue Aug  3 18:34:13 2021,9364796,CAR,2,4106.0,PC9764C98,PTC,VC965
3192.0,Sun Aug 15 17:55:06 2021,8245402,CAR,2,4129.0,PCA6127FF,PTC,VC965
3193.0,Mon Aug  9 03:42:56 2021,7665780,CAR,2,4203.0,PC5295A46,PTC,VC965
3194.0,Mon Aug  9 05:11:37 2021,8480426,CAR,2,4737.0,PCED7EAFE,PTE,VC965
3195.0,Mon Aug  9 10:13:54 2021,4600383,CAR,2,4922.0,PC785D63F,PTC,VC965
3196.0,Mon Aug  9 18:06:55 2021,6493182,TRUCK,4,4475.0,PCCC0D001,PTC,VC965
3197.0,Mon Aug 16 20:35:27 2021,1024927,CAR,2,4083.0,PC90346C9,PTC,VCB43
3198.0,Wed Aug 11 15:55:28 2021,5134425,CAR,2,4088.0,PC14008D5,PTC,VC965
3199.0,Sat Aug  7 14:47:34 2021,6148109,CAR,2,4717.0,PC44877F1,PTC,VC965
3200.0,Mon Aug  9 19:25:56 2021,1651021,TRUCK,4,4078.0,PC8473A64,PTC,VC965
3201.0,Fri Aug  6 04:29:14 2021,2618224,TRUCK,4,4433.0,PC1DEB043,PTE,VCB43
3202.0,Sun Aug 15 02:22:23 2021,1460976,CAR,2,4240.0,PC72FE04B,PTP,VCB43
3203.0,Tue Aug 17 11:00:45 2021,1822036,TRUCK,4,4920.0,PC42A3AB0,PTE,VC965
3204.0,Tue Aug 10 18:48:12 2021,8271031,CAR,2,4391.0,PCCFD9AB6,PTE,VCB43
3205.0,Tue Aug 17 08:14:20 2021,6604804,CAR,2,4503.0,PC69DE15C,PTP,VC965
3206.0,Fri Jul 30 03:24:01 2021,916395,TRUCK,4,4246.0,PC95F5F6B,PTC,VC965
3207.0,Fri Aug  6 12:15:43 2021,4805945,CAR,2,4602.0,PC0D3474E,PTC,VCB43
3208.0,Wed Aug 18 03:13:11 2021,9611712,TRUCK,4,4771.0,PC71FE98A,PTC,VC965
3209.0,Wed Aug  4 01:38:04 2021,7480815,CAR,2,4398.0,PCE60D320,PTE,VCB43
3210.0,Fri Aug  6 08:46:27 2021,2643233,CAR,2,4237.0,PC51D1059,PTP,VC965
3211.0,Wed Aug 18 16:09:10 2021,316278,CAR,2,4612.0,PC871C1FC,PTE,VC965
3212.0,Wed Aug 18 06:35:58 2021,7540333,VAN,2,4322.0,PC262D624,PTP,VC965
3213.0,Tue Aug 10 08:51:28 2021,2199856,CAR,2,4458.0,PCECEBBFA,PTE,VCD2F
3214.0,Sat Aug 21 04:25:15 2021,3305297,CAR,2,4193.0,PC0282AE7,PTP,VC965
3215.0,Sat Aug 21 19:46:02 2021,1375935,TRUCK,4,4006.0,PCD8D05D7,PTE,VC965
3216.0,Sat Aug  7 01:16:25 2021,8244580,CAR,2,4549.0,PC2F1A066,PTE,VCB43
3217.0,Tue Aug 10 19:35:41 2021,777996,CAR,2,4266.0,PC39B17A9,PTC,VC965
3218.0,Fri Aug 13 05:22:47 2021,540690,TRUCK,4,4524.0,PCF8BB245,PTC,VC965
3219.0,Mon Aug 16 15:56:11 2021,9729810,CAR,2,4557.0,PC6C80A46,PTE,VCB43
3220.0,Wed Aug 18 04:11:44 2021,5964671,VAN,2,4588.0,PC3172195,PTC,VC965
3221.0,Thu Aug 12 12:53:33 2021,322145,CAR,2,4297.0,PCDE89544,PTE,VCD2F
3222.0,Sat Aug 21 00:30:56 2021,4242058,CAR,2,4000.0,PC69C7DF3,PTP,VC965
3223.0,Fri Aug 13 02:07:54 2021,6439407,CAR,2,4299.0,PCAD3B9BC,PTC,VC965
3224.0,Fri Aug 13 16:44:41 2021,7007462,CAR,2,4606.0,PC0C535B6,PTE,VC965
3225.0,Wed Aug  4 12:18:07 2021,8872505,CAR,2,4945.0,PC95BD14B,PTP,VC965
3226.0,Mon Aug  9 18:03:54 2021,9764823,CAR,2,4647.0,PCDD56814,PTP,VC965
3227.0,Fri Aug 20 08:25:11 2021,4341120,VAN,2,4359.0,PCB27CFF1,PTE,VC965
3228.0,Wed Aug 11 21:20:25 2021,3172405,TRUCK,4,4571.0,PC2308E9E,PTC,VCD2F
3229.0,Sat Aug 21 07:31:41 2021,212263,CAR,2,4788.0,PC00AE965,PTE,VCB43
3230.0,Wed Aug 18 04:36:21 2021,8996786,CAR,2,4179.0,PC5738A82,PTE,VC965
3231.0,Tue Aug 10 15:41:42 2021,6708192,TRUCK,4,4483.0,PC7F7FFF0,PTP,VC965
3232.0,Thu Aug 19 02:14:32 2021,6975550,CAR,2,4901.0,PCE32D2F9,PTC,VCB43
3233.0,Fri Aug 13 14:31:34 2021,21599,CAR,2,4800.0,PCA4DF48A,PTC,VC965
3234.0,Fri Aug 13 16:28:18 2021,5978197,VAN,2,4399.0,PCCA288FE,PTC,VC965
3235.0,Fri Jul 30 02:47:23 2021,5518856,CAR,2,4668.0,PCBB055C6,PTC,VCD2F
3236.0,Sun Aug 22 17:48:04 2021,4601051,CAR,2,4171.0,PC36C9AE8,PTC,VC965
3237.0,Tue Aug  3 17:45:30 2021,5835815,CAR,2,4439.0,PC845CEA6,PTP,VC965
3238.0,Thu Aug 12 01:32:00 2021,5774907,CAR,2,4468.0,PC040ADB3,PTP,VC965
3239.0,Mon Aug 16 08:49:21 2021,6459060,CAR,2,4024.0,PC91E3A87,PTC,VC965
3240.0,Tue Aug 10 00:36:48 2021,9736767,TRUCK,4,4491.0,PCA52F720,PTC,VC965
3241.0,Fri Aug 20 09:29:12 2021,5771753,CAR,2,4272.0,PC09BDC08,PTC,VCB43
